ssid,rate,expected,requested,tool,classifier,variable,value
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,TP_FP,15245844
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,fscore,0.9999976387007502
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,precision,0.9999976387007502
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,recall,0.9999976387007502
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,FDR,2.4268908956434292e-06
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,FN,37
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,FP,37
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,MR,2.4268908956434292e-06
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,TP,15245807
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,TP_FN,15245844
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,TP_FP,15245844
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,fscore,0.9999975731091043
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,precision,0.9999975731091043
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,recall,0.9999975731091043
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FDR,2.9713015560174956e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FN,453
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FP,453
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,MR,2.9713015560174956e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP,15245391
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP_FN,15245844
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP_FP,15245844
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,fscore,0.9999702869844398
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,precision,0.9999702869844398
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,recall,0.9999702869844398
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,FDR,0.0005507074583735738
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,FN,8396
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,FP,8396
