ssid,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,mdd,multiplex,12835796,237,1041027,13876823,12836033,1.846364838731717e-05,0.07501911640726411,0.9999815363516127,0.9249808835927359,0.9610201170552486
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,pamld,multiplex,13854606,17811,22217,13876823,13872417,0.0012839146920107722,0.0016010148720640165,0.9987160853079893,0.998398985127936,0.9985575100435183
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,pamld_ap,multiplex,13854302,16018,22521,13876823,13870320,0.0011548399748527792,0.0016229219036662786,0.9988451600251472,0.9983770780963337,0.9986110642093854
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,pamld_u,multiplex,13848737,51294,28086,13876823,13900031,0.00369020759737874,0.0020239502946747968,0.9963097924026213,0.9979760497053252,0.9971422249618334
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,deml,multiplex,13826179,137014,50644,13876823,13963193,0.00981251208086861,0.0036495385146874037,0.9901874879191314,0.9963504614853126,0.9932594147934398
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,mdd,multiplex,12455976,265,1420847,13876823,12456241,2.1274475983565188e-05,0.10238993464138009,0.9999787255240165,0.8976100653586199,0.946033169554443
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,pamld,multiplex,13847135,27092,29688,13876823,13874227,0.0019526853640206407,0.002139394586210403,0.9980473146359794,0.9978606054137896,0.9979539512919331
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,pamld_ap,multiplex,13846519,23048,30304,13876823,13869567,0.0016617678114969271,0.0021837851502465658,0.998338232188503,0.9978162148497535,0.9980771552623604
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,pamld_u,multiplex,13835896,69127,40927,13876823,13905023,0.0049713689793968695,0.0029493061920585137,0.9950286310206031,0.9970506938079415,0.9960386361655017
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,deml,multiplex,13795858,177910,80965,13876823,13973768,0.012731712734890117,0.005834548729201201,0.9872682872651098,0.9941654512707988,0.9907048651139935
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,mdd,multiplex,11946559,252,1930264,13876823,11946811,2.1093495159503236e-05,0.1390998501602276,0.9999789065048404,0.8609001498397724,0.9252422799982373
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,pamld,multiplex,13833498,41254,43325,13876823,13874752,0.00297331440590794,0.0031221123163421485,0.997026685594092,0.9968778876836578,0.996952281086749
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,pamld_ap,multiplex,13832474,32909,44349,13876823,13865383,0.0023734649089751075,0.003195904422791874,0.997626535091025,0.9968040955772082,0.9972151457602183
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,pamld_u,multiplex,13811544,87813,65279,13876823,13899357,0.006317774268262914,0.004704174723566049,0.993682225731737,0.9952958252764339,0.9944883709710982
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,deml,multiplex,13737342,223029,139481,13876823,13960371,0.015975864824795846,0.01005136406222087,0.9840241351752042,0.9899486359377792,0.9869774949299847
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,mdd,multiplex,11299507,231,2577316,13876823,11299738,2.0442951863131693e-05,0.1857281021743954,0.9999795570481369,0.8142718978256046,0.8976211643838092
