ssid,rate,expected,requested,classifier,quality,density
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,30,1426093
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,31,2753743
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,32,6842528
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,33,8878773
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,34,17111019
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,35,18554882
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,36,15978339
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,37,13410319
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,38,13948900
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,39,15105082
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,40,90824542
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,41,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,42,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,43,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,44,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,45,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,46,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,47,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,48,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,49,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,50,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,51,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,52,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,53,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,54,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,55,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,56,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,57,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,58,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,59,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,60,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,61,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,62,0
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,multiplex,63,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,0,308
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,1,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,2,93814
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,3,44229
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,4,53042
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,5,60812
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,6,68135
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,7,75012
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,8,82216
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,9,87428
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,10,91400
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,11,96145
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,12,99540
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,13,102109
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,14,104090
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,15,107031
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,16,109142
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,17,112512
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,18,115682
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,19,119767
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,20,133892
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,21,164612
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,22,580341
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,23,1353367
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,24,1237861
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,25,2098267
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,26,604852
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,27,811990
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,28,1426093
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,29,2753743
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,30,6842528
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,31,8878773
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,32,17111019
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,33,18554882
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,34,15978339
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,35,13410319
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,36,13948900
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,37,15105082
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,38,90824542
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,39,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,40,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,41,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,42,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,43,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,44,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,45,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,46,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,47,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,48,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,49,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,50,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,51,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,52,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,53,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,54,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,55,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,56,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,57,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,58,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,59,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,60,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,61,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,62,0
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,multiplex,63,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,0,308
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,1,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,2,251897
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,3,68135
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,4,75012
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,5,82216
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,6,87428
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,7,91400
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,8,96145
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,9,99540
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,10,102109
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,11,104090
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,12,107031
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,13,109142
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,14,112512
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,15,115682
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,16,119767
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,17,133892
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,18,164612
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,19,580341
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,20,1353367
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,21,1237861
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,22,2098267
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,23,604852
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,24,811990
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,25,1426093
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,26,2753743
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,27,6842528
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,28,8878773
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,29,17111019
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,30,18554882
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,31,15978339
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,32,13410319
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,33,13948900
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,34,15105082
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,35,90824542
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,36,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,37,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,38,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,39,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,40,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,41,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,42,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,43,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,44,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,45,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,46,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,47,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,48,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,49,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,50,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,51,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,52,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,53,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,54,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,55,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,56,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,57,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,58,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,59,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,60,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,61,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,62,0
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,multiplex,63,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,0,308
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,1,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,2,564688
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,3,91400
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,4,96145
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,5,99540
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,6,102109
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,7,104090
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,8,107031
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,9,109142
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,10,112512
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,11,115682
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,12,119767
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,13,133892
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,14,164612
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,15,580341
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,16,1353367
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,17,1237861
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,18,2098267
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,19,604852
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,20,811990
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,21,1426093
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,22,2753743
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,23,6842528
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,24,8878773
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,25,17111019
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,26,18554882
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,27,15978339
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,28,13410319
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,29,13948900
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,30,15105082
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,31,90824542
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,32,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,33,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,34,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,35,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,36,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,37,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,38,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,39,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,40,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,41,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,42,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,43,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,44,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,45,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,46,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,47,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,48,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,49,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,50,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,51,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,52,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,53,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,54,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,55,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,56,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,57,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,58,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,59,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,60,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,61,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,62,0
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,multiplex,63,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,0,308
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,1,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,2,752233
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,3,99540
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,4,102109
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,5,104090
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,6,107031
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,7,109142
