ssid,rate,expected,requested,tool,classifier,variable,value
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,FDR,1.8520804592755972e-05
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,FN,793
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,FP,257
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,MR,5.7145644936164426e-05
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,TP,13876030
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,TP_FN,13876823
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,TP_FP,13876287
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,fscore,0.9999621664022518
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,precision,0.9999814791954073
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,recall,0.9999428543550638
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,FDR,7.956050890187689e-05
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,FN,1696
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,FP,1104
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,MR,0.00012221817630735796
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,TP,13875127
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,TP_FN,13876823
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,TP_FP,13876231
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,fscore,0.9998991102024304
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,precision,0.9999204394910981
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,recall,0.9998777818236927
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,FDR,1.813824041869129e-05
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,FN,38907
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,FP,251
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,MR,0.002803739732069797
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,TP,13837916
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,TP_FN,13876823
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,TP_FP,13838167
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,fscore,0.9985871183788988
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,precision,0.9999818617595813
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,recall,0.9971962602679302
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,FDR,1.1386889236629432e-05
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,FN,1374
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,FP,158
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,MR,9.90140178339091e-05
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,TP,13875449
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,TP_FN,13876823
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,TP_FP,13875607
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,fscore,0.9999447976267304
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,precision,0.9999886131107634
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,recall,0.9999009859821661
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,FDR,1.1386889236629432e-05
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,FN,1374
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,FP,158
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,MR,9.90140178339091e-05
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,TP,13875449
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,TP_FN,13876823
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,TP_FP,13875607
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,fscore,0.9999447976267304
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,precision,0.9999886131107634
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,recall,0.9999009859821661
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,FDR,3.3224487701462195e-05
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,FN,1976
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,FP,461
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,MR,0.00014239570541470478
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,TP,13874847
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,TP_FN,13876823
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,TP_FP,13875308
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,fscore,0.9999121869235915
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,precision,0.9999667755122985
40a08990-33b3-41f5-b061-2561bc84ca96,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,recall,0.9998576042945853
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,FDR,0.00013557321523015518
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,FN,4282
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,FP,1881
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,MR,0.0003085720701344969
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,TP,13872541
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,TP_FN,13876823
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,TP_FP,13874422
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,fscore,0.9997779198735048
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,precision,0.9998644267847698
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,recall,0.9996914279298655
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,FDR,1.832133816736651e-05
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,FN,68041
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,FP,253
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,MR,0.004903211635689235
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,TP,13808782
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,TP_FN,13876823
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,TP_FP,13809035
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,fscore,0.9975332532587576
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,precision,0.9999816786618326
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,recall,0.9950967883643108
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,FDR,1.874118488546505e-05
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,FN,3894
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,FP,260
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,MR,0.0002806117798000306
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,TP,13872929
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,TP_FN,13876823
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,TP_FP,13873189
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,fscore,0.9998503063710388
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,precision,0.9999812588151146
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,recall,0.9997193882202
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,FDR,1.866910340513634e-05
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,FN,3893
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,FP,259
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,MR,0.0002805397171960758
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,TP,13872930
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,TP_FN,13876823
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,TP_FP,13873189
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,fscore,0.9998503784430796
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,precision,0.9999813308965949
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,recall,0.9997194602828039
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,FDR,6.170419341265927e-05
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,FN,5040
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,FP,856
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,MR,0.000363195523932243
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,TP,13871783
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,TP_FN,13876823
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,TP_FP,13872639
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,fscore,0.9997875274122431
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,precision,0.9999382958065873
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,recall,0.9996368044760677
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,FDR,0.00033006623742437905
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,FN,8429
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,FP,4579
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,MR,0.0006074156887350945
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,TP,13868394
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,TP_FN,13876823
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,TP_FP,13872973
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,fscore,0.9995312397972221
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,precision,0.9996699337625756
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,recall,0.9993925843112649
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,FDR,1.8233923218910744e-05
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,FN,111523
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,FP,251
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,MR,0.008036637780852288
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,TP,13765300
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,TP_FN,13876823
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,TP_FP,13765551
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,fscore,0.9959564254502888
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,precision,0.9999817660767811
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,recall,0.9919633622191477
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,FDR,4.181968103408246e-05
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,FN,8335
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,FP,580
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,MR,0.0006006418039633424
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,TP,13868488
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,TP_FN,13876823
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,TP_FP,13869068
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,fscore,0.9996786911618731
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,precision,0.9999581803189659
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,recall,0.9993993581960366
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,FDR,4.167547824233598e-05
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,FN,8334
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,FP,578
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,MR,0.0006005697413593875
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,TP,13868489
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,TP_FN,13876823
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,TP_FP,13869067
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,fscore,0.999678799274415
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,precision,0.9999583245217577
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,recall,0.9993994302586406
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,FDR,0.00010895048809602352
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,FN,9649
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,FP,1511
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,MR,0.0006953320655599628
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,TP,13867174
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,TP_FN,13876823
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,TP_FP,13868685
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,fscore,0.9995977727277512
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,precision,0.999891049511904
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,recall,0.9993046679344401
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,FDR,0.0005276751222262369
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,FN,10077
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,FP,7321
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,MR,0.0007261748600526216
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,TP,13866746
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,TP_FN,13876823
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,TP_FP,13874067
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,fscore,0.9993730651521445
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,precision,0.9994723248777737
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,recall,0.9992738251399473
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,FDR,1.8853234195894276e-05
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,FN,139386
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,FP,259
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,MR,0.010044518114845163
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,TP,13737437
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,TP_FN,13876823
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,TP_FP,13737696
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,fscore,0.9949430587583291
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,precision,0.9999811467658041
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,recall,0.9899554818851548
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,FDR,6.468260993249428e-05
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,FN,10005
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,FP,897
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,MR,0.0007209863525678752
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,TP,13866818
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,TP_FN,13876823
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,TP_FP,13867715
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,fscore,0.9996070577927807
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,precision,0.9999353173900675
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,recall,0.9992790136474321
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,FDR,6.446628943070858e-05
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,FN,10004
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,FP,894
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,MR,0.0007209142899639204
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,TP,13866819
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,TP_FN,13876823
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,TP_FP,13867713
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,fscore,0.9996072019369868
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,precision,0.9999355337105693
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,recall,0.9992790857100361
