ssid,rate,expected,requested,tool,classifier,variable,value
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,fscore,0.9999864865309062
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,precision,0.9999985390668144
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,recall,0.9999744342855222
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FDR,9.278037205659749e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FN,324
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FP,127
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,MR,0.00023666547116516108
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP,1368697
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP_FN,1369021
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP_FP,1368824
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,fscore,0.9998352719018059
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,precision,0.9999072196279434
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,recall,0.9997633345288348
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,FDR,0.005914680157715121
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,FN,252
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,FP,8144
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,MR,0.00018407314423956974
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,TP,1368769
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,TP_FN,1369021
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,TP_FP,1376913
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,fscore,0.9969423882729884
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,precision,0.9940853198422849
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,recall,0.9998159268557605
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,FDR,5.697410526915517e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,FN,56
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,FP,78
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,MR,4.090514316434883e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,TP,1368965
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,TP_FN,1369021
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,TP_FP,1369043
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,fscore,0.9999510603112272
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,precision,0.9999430258947308
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,recall,0.9999590948568357
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,FDR,5.697410526915517e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,FN,56
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,FP,78
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,MR,4.090514316434883e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,TP,1368965
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,TP_FN,1369021
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,TP_FP,1369043
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,fscore,0.9999510603112272
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,precision,0.9999430258947308
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,recall,0.9999590948568357
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,FDR,7.815918322923065e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,FN,127
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,FP,107
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,MR,9.276702110486253e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,TP,1368894
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,TP_FN,1369021
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,TP_FP,1369001
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,fscore,0.9999145368444812
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,precision,0.9999218408167708
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,recall,0.9999072329788952
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,FDR,0.0005368552988713622
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,FN,672
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,FP,735
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,MR,0.0004908617179721859
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,TP,1368349
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,TP_FN,1369021
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,TP_FP,1369084
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,fscore,0.999486140962454
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,precision,0.9994631447011286
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,recall,0.9995091382820278
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,FDR,0.01671366021687673
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,FN,252
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,FP,23266
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,MR,0.00018407314423956974
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,TP,1368769
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,TP_FN,1369021
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,TP_FP,1392035
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,fscore,0.9914822444745779
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,precision,0.9832863397831233
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,recall,0.9998159268557605
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,FDR,0.0003870132942717651
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,FN,89
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,FP,530
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,MR,6.500995967191153e-05
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,TP,1368932
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,TP_FN,1369021
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,TP_FP,1369462
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,fscore,0.9997739624456314
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,precision,0.9996129867057283
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,recall,0.999934990040328
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,FDR,0.0003877432248991028
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,FN,89
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,FP,531
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,MR,6.500995967191153e-05
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,TP,1368932
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,TP_FN,1369021
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,TP_FP,1369463
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,fscore,0.9997735973626284
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,precision,0.9996122567751009
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,recall,0.999934990040328
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,FDR,0.0005914269379636951
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,FN,262
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,FP,810
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,MR,0.00019137763409034632
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,TP,1368759
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,TP_FN,1369021
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,TP_FP,1369569
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,fscore,0.9996085576884455
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,precision,0.9994085730620363
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,recall,0.9998086223659096
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,FDR,0.0005208013767271176
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,FN,690
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,FP,713
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,MR,0.0005040097997035838
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,TP,1368331
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,TP_FN,1369021
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,TP_FP,1369044
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,fscore,0.9994875943412591
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,precision,0.9994791986232728
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,recall,0.9994959902002964
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,FDR,0.017190226249542258
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,FN,252
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,FP,23941
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,MR,0.00018407314423956974
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,TP,1368769
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,TP_FN,1369021
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,TP_FP,1392710
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,fscore,0.9912399143870276
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,precision,0.9828097737504577
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,recall,0.9998159268557605
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,FDR,0.0003724139139680045
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,FN,87
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,FP,510
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,MR,6.354906170175622e-05
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,TP,1368934
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,TP_FN,1369021
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,TP_FP,1369444
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,fscore,0.999781994657591
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,precision,0.999627586086032
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,recall,0.9999364509382982
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,FDR,0.0003724139139680045
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,FN,87
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,FP,510
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,MR,6.354906170175622e-05
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,TP,1368934
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,TP_FN,1369021
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,TP_FP,1369444
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,fscore,0.999781994657591
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,precision,0.999627586086032
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,recall,0.9999364509382982
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,FDR,0.0005782891840208184
