ssid,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
b37d56c6-488a-4121-abf6-8b8a2bf82668,0.023206596030835868,0.02319386749805251,0.025,pamld,multiplex,1363249,14670,5772,1369021,1377919,0.010646489379999841,0.00421615154186824,0.9893535106200002,0.9957838484581317,0.9925582648328686
b37d56c6-488a-4121-abf6-8b8a2bf82668,0.023206596030835868,0.02319386749805251,0.025,pamld_ap,multiplex,1363404,14714,5617,1369021,1378118,0.010676879628594938,0.004102931949181203,0.989323120371405,0.9958970680508188,0.9925992095776733
b37d56c6-488a-4121-abf6-8b8a2bf82668,0.023206596030835868,0.02319386749805251,0.025,pamld_u,multiplex,1350649,15754,18372,1369021,1366403,0.01152954143104194,0.013419808753846726,0.9884704585689581,0.9865801912461533,0.9875244203458038
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,deml,multiplex,1294548,22633,74473,1369021,1317181,0.01718290804376923,0.0543987272656884,0.9828170919562308,0.9456012727343116,0.963850075310792
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,mdd,multiplex,1368777,772378,244,1369021,2141155,0.3607296062172052,0.00017822955235894847,0.6392703937827948,0.9998217704476411,0.7798908088939132
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,pamld,multiplex,1357158,18375,11863,1369021,1375533,0.01335845813949938,0.008665316309976252,0.9866415418605006,0.9913346836900238,0.9889825450692534
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,pamld_ap,multiplex,1357965,18568,11056,1369021,1376533,0.013488961034715478,0.008075843979018584,0.9865110389652845,0.9919241560209814,0.9892101921870776
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,pamld_u,multiplex,1332920,21490,36101,1369021,1354410,0.015866687339874928,0.02636993881028852,0.984133312660125,0.9736300611897115,0.978853512352617
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,deml,multiplex,1268789,31177,100232,1369021,1299966,0.023982934938298388,0.07321436267230379,0.9760170650617016,0.9267856373276963,0.9507644660689618
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,mdd,multiplex,1368800,1041011,221,1369021,2409811,0.4319886497322819,0.00016142922570216235,0.5680113502677181,0.9998385707742978,0.7244566575068699
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,pamld,multiplex,1351344,22083,17677,1369021,1373427,0.01607875773521272,0.012912146709217755,0.9839212422647873,0.9870878532907822,0.9855020040489372
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,pamld_ap,multiplex,1353137,22387,15884,1369021,1375524,0.016275252194799944,0.011602451678973514,0.9837247478052,0.9883975483210264,0.98605561213243
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,pamld_u,multiplex,1317864,27949,51157,1369021,1345813,0.02076737258445267,0.03736757872961773,0.9792326274155473,0.9626324212703823,0.9708615701733513
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,deml,multiplex,1235540,47111,133481,1369021,1282651,0.03672939872186588,0.09750106097715082,0.9632706012781341,0.9024989390228492,0.9318950458427739
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,mdd,multiplex,1368771,1420832,250,1369021,2789603,0.5093312560962976,0.0001826122462694144,0.4906687439037024,0.9998173877537306,0.6582807197765413
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,pamld,multiplex,1342112,29505,26909,1369021,1371617,0.02151110696353282,0.01965565173945469,0.9784888930364671,0.9803443482605453,0.9794157418819996
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,pamld_ap,multiplex,1346158,30119,22863,1369021,1376277,0.021884402631156374,0.016700255145830487,0.9781155973688437,0.9832997448541695,0.9807008200931192
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,pamld_u,multiplex,1300101,40720,68920,1369021,1340821,0.030369452745743094,0.05034254405155217,0.9696305472542569,0.9496574559484479,0.9595400765063056
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,deml,multiplex,1195430,76646,173591,1369021,1272076,0.060252689304727075,0.12679936976861567,0.939747310695273,0.8732006302313843,0.9052526279799643
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,mdd,multiplex,1368800,1930233,221,1369021,3299033,0.5850905401673763,0.00016142922570216235,0.4149094598326237,0.9998385707742978,0.5864542269648123
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,pamld,multiplex,1328055,43037,40966,1369021,1371092,0.03138884918006961,0.029923573122691324,0.9686111508199304,0.9700764268773087,0.9693432351147562
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,pamld_ap,multiplex,1336404,44057,32617,1369021,1380461,0.03191470095859282,0.023825054546277962,0.9680852990414072,0.9761749454537221,0.9721132926129358
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,0.062074054879668,0.062081469873390846,0.0625,pamld_u,multiplex,1281530,64957,87491,1369021,1346487,0.04824183226425506,0.06390771215342934,0.951758167735745,0.9360922878465706,0.9438602279941727
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,deml,multiplex,1152457,133016,216564,1369021,1285473,0.10347630794267947,0.15818895400435787,0.8965236920573205,0.8418110459956422,0.8683063514176337
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,mdd,multiplex,1368828,2577278,193,1369021,3946106,0.6531193029280005,0.00014097665411998793,0.3468806970719996,0.9998590233458801,0.5150687838691342
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,pamld,multiplex,1308208,70319,60813,1369021,1378527,0.05101024499338787,0.0444207941295276,0.9489897550066121,0.9555792058704724,0.9522730813074057
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,pamld_ap,multiplex,1324000,72008,45021,1369021,1396008,0.05158136629589515,0.032885543757181224,0.9484186337041048,0.9671144562428188,0.9576753082879058
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,pamld_u,multiplex,1263751,114285,105270,1369021,1378036,0.08293324702692818,0.07689436465912503,0.9170667529730718,0.923105635340875,0.9200762852754785
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,deml,multiplex,1076907,443981,292114,1369021,1520888,0.2919222191246167,0.21337437482697488,0.7080777808753833,0.7866256251730251,0.7452878274021776
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,mdd,multiplex,1368803,4321227,218,1369021,5690030,0.7594383509401532,0.00015923787874692937,0.24056164905984678,0.9998407621212531,0.3878150193276688
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,pamld,multiplex,1262044,244490,106977,1369021,1506534,0.16228641371518995,0.07814124107665259,0.8377135862848101,0.9218587589233475,0.8777742035885246
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,pamld_ap,multiplex,1296892,247671,72129,1369021,1544563,0.1603502090882664,0.05268655484466637,0.8396497909117336,0.9473134451553337,0.8902382769812026
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,pamld_u,multiplex,1252289,423165,116732,1369021,1675454,0.25256736383093775,0.08526677092608513,0.7474326361690622,0.9147332290739149,0.8226633491817144
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,deml,multiplex,1045851,811959,323170,1369021,1857810,0.43705168989293847,0.23605919850754664,0.5629483101070616,0.7639408014924534,0.6482217382937006
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,mdd,multiplex,1368807,5484836,214,1369021,6853643,0.8002803764362982,0.00015631608280661875,0.19971962356370182,0.9998436839171934,0.3329351655375922
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,pamld,multiplex,1262443,482450,106578,1369021,1744893,0.276492598686567,0.0778497919316066,0.7235074013134329,0.9221502080683934,0.8108399910851745
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,pamld_ap,multiplex,1289244,485861,79777,1369021,1775105,0.2737083158461049,0.0582730286825403,0.7262916841538951,0.9417269713174597,0.8200969045133687
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,pamld_u,multiplex,1269029,839367,99992,1369021,2108396,0.3981069021189568,0.07303905491588515,0.6018930978810432,0.9269609450841149,0.7298687502821778
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,deml,multiplex,1020333,1446799,348688,1369021,2467132,0.5864295060013003,0.2546987957087583,0.4135704939986997,0.7453012042912417,0.5319563635756969
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,mdd,multiplex,1368808,6864140,213,1369021,8232948,0.8337402349680819,0.0001555856338215411,0.16625976503191808,0.9998444143661784,0.28510985611388656
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,pamld,multiplex,1281019,945621,88002,1369021,2226640,0.4246851758703697,0.06428097158480403,0.5753148241296303,0.9357190284151959,0.7125360260602989
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,pamld_ap,multiplex,1291783,948299,77238,1369021,2240082,0.423332270872227,0.056418418709428125,0.576667729127773,0.9435815812905719,0.7158471232325594
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,pamld_u,multiplex,1295800,1620192,73221,1369021,2915992,0.5556229235196805,0.05348420513637117,0.44437707648031954,0.9465157948636288,0.6048056330284178
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,deml,multiplex,1000534,2452796,368487,1369021,3453330,0.7102697975577197,0.2691609551643108,0.28973020244228037,0.7308390448356892,0.4149569369794941
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,mdd,multiplex,1368822,8395112,199,1369021,9763934,0.859808351838511,0.0001453593480304539,0.14019164816148902,0.9998546406519695,0.24590452400104015
