ssid,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,13872930,1254,3893,13876823,13874184,9.038369391670169e-05,0.0002805397171960758,0.9999096163060833,0.9997194602828039,0.9998145292529383
8c689128-8483-4ce5-9b67-8cb160550497,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,13871783,1940,5040,13876823,13873723,0.00013983268946626655,0.000363195523932243,0.9998601673105337,0.9996368044760677,0.9997484734174239
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,13868394,4772,8429,13876823,13873166,0.000343973394393176,0.0006074156887350945,0.9996560266056068,0.9993925843112649,0.9995242880997177
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,13765300,0,111523,13876823,13765300,0.0,0.008036637780852288,1.0,0.9919633622191477,0.995965469077755
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,13868488,3875,8335,13876823,13872363,0.00027933236752815654,0.0006006418039633424,0.9997206676324718,0.9993993581960366,0.9995599870929547
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,13868489,3872,8334,13876823,13872361,0.00027911615045196706,0.0006005697413593875,0.999720883849548,0.9993994302586406,0.999560131209624
b7e78bf9-30a3-4955-9469-0bbd77310476,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,13867174,5784,9649,13876823,13872958,0.00041692622438559965,0.0006953320655599628,0.9995830737756144,0.9993046679344401,0.9994438514667917
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,13866746,6298,10077,13876823,13873044,0.00045397390796136737,0.0007261748600526216,0.9995460260920387,0.9992738251399473,0.9994099070817168
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,13737437,5,139386,13876823,13737442,3.639687796316083e-07,0.010044518114845163,0.9999996360312203,0.9899554818851548,0.9949522103883628
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,13866818,5192,10005,13876823,13872010,0.0003742788536052093,0.0007209863525678752,0.9996257211463948,0.9992790136474321,0.9994523373289248
