ssid,rate,expected,requested,tool,classifier,variable,value
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,TP,13876821
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,TP_FN,13876823
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,TP_FP,13876821
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,fscore,0.9999999279373908
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,precision,1.0
37e41038-310c-44e1-a1ed-8979b0f73709,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,recall,0.9999998558747921
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FDR,1.0088848161970404e-06
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FN,129
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FP,14
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,MR,9.296075910170506e-06
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP,13876694
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP_FN,13876823
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP_FP,13876708
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,fscore,0.9999948475024675
