ssid,bin,count,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,0,22,0.23144829314982965,0.23144203284069914,0.25,mdd,multiplex,45473,166,115495,160968,45639,0.0036372400797563486,0.7175028577108493,0.9963627599202437,0.2824971422891506,0.4401883769668985
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,0,22,0.23144829314982965,0.23144203284069914,0.25,pamld,multiplex,65007,278,95961,160968,65285,0.004258252278471318,0.5961495452512301,0.9957417477215287,0.40385045474876996,0.574639894277645
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,0,22,0.23144829314982965,0.23144203284069914,0.25,pamld_ap,multiplex,64727,290,96241,160968,65017,0.004460371902733132,0.5978890214204066,0.9955396280972668,0.40211097857959344,0.5728433303095337
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,0,22,0.23144829314982965,0.23144203284069914,0.25,pamld_u,multiplex,99727,4910,61241,160968,104637,0.046924128176457656,0.38045450027334626,0.9530758718235424,0.6195454997266537,0.7509421885883172
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,deml,multiplex,1216660,20,1,1216661,1216680,1.643817601998882e-05,8.219216363473474e-07,0.99998356182398,0.9999991780783637,0.9999913698902044
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,mdd,multiplex,1216608,106,53,1216661,1216714,8.711989834916012e-05,4.356184672640941e-05,0.9999128801016508,0.9999564381532736,0.9999346586531052
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld,multiplex,1216660,13,1,1216661,1216673,1.0684875886947438e-05,8.219216363473474e-07,0.999989315124113,0.9999991780783637,0.9999942465769187
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,1216660,13,1,1216661,1216673,1.0684875886947438e-05,8.219216363473474e-07,0.999989315124113,0.9999991780783637,0.9999942465769187
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,1216660,16,1,1216661,1216676,1.3150584050314135e-05,8.219216363473474e-07,0.9999868494159497,0.9999991780783637,0.9999930137091576
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,1216623,154,38,1216661,1216777,0.0001265638650303219,3.12330221811992e-05,0.9998734361349697,0.9999687669778188,0.9999210992842226
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,1215954,106,707,1216661,1216060,8.716675164054405e-05,0.0005810985968975746,0.9999128332483594,0.9994189014031024,0.9996658063131777
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,1216628,22,33,1216661,1216650,1.8082439485472405e-05,2.7123413999462463e-05,0.9999819175605146,0.9999728765860005,0.9999773970528223
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,1216628,22,33,1216661,1216650,1.8082439485472405e-05,2.7123413999462463e-05,0.9999819175605146,0.9999728765860005,0.9999773970528223
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,1216637,65,24,1216661,1216702,5.3423106068700474e-05,1.972611927233634e-05,0.9999465768939313,0.9999802738807276,0.9999634251034473
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,1216493,314,168,1216661,1216807,0.00025805242737755456,0.00013808283490635435,0.9997419475726225,0.9998619171650936,0.9998019287699694
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,1214529,105,2132,1216661,1214634,8.644579354768597e-05,0.0017523369286925447,0.9999135542064523,0.9982476630713074,0.9990799142021021
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,1216523,30,138,1216661,1216553,2.4659838083503145e-05,0.00011342518581593393,0.9999753401619165,0.9998865748141841,0.9999309555180925
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,1216523,30,138,1216661,1216553,2.4659838083503145e-05,0.00011342518581593393,0.9999753401619165,0.9998865748141841,0.9999309555180925
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,1216548,131,113,1216661,1216679,0.00010767014142596362,9.287714490725025e-05,0.999892329858574,0.9999071228550928,0.9998997263021197
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,1216492,347,169,1216661,1216839,0.00028516508757526674,0.00013890475654270172,0.9997148349124247,0.9998610952434573,0.9997879597287856
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,1214498,106,2163,1216661,1214604,8.727124231436748e-05,0.0017778164994193123,0.9999127287576857,0.9982221835005807,0.9990667409764052
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,1216532,33,129,1216661,1216565,2.7125554327142404e-05,0.00010602789108880781,0.9999728744456728,0.9998939721089112,0.9999334217207936
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,1216532,33,129,1216661,1216565,2.7125554327142404e-05,0.00010602789108880781,0.9999728744456728,0.9998939721089112,0.9999334217207936
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,1216548,127,113,1216661,1216675,0.00010438284669283087,9.287714490725025e-05,0.9998956171533072,0.9999071228550928,0.9999013699711014
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,1216291,491,370,1216661,1216782,0.00040352339202913916,0.0003041110054485185,0.9995964766079709,0.9996958889945515,0.999646180329681
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,1213218,106,3443,1216661,1213324,8.736330938809419e-05,0.002829876193943917,0.9999126366906119,0.9971701238060561,0.9985394971573899
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,1216349,41,312,1216661,1216390,3.3706294856090565e-05,0.00025643955054037237,0.9999662937051439,0.9997435604494597,0.9998549146729765
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,1216349,41,312,1216661,1216390,3.3706294856090565e-05,0.00025643955054037237,0.9999662937051439,0.9997435604494597,0.9998549146729765
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,1216385,207,276,1216661,1216592,0.00017014742822573221,0.00022685037163186787,0.9998298525717743,0.9997731496283682,0.9998015002961057
8c689128-8483-4ce5-9b67-8cb160550497,1,45,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,1215775,817,886,1216661,1216592,0.0006715480621276484,0.0007282225698037498,0.9993284519378723,0.9992717774301962,0.9993001138804719
8c689128-8483-4ce5-9b67-8cb160550497,1,45,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,1210590,109,6071,1216661,1210699,9.003063519504022e-05,0.004989886254264746,0.9999099693648049,0.9950101137457352,0.9974540241249752
8c689128-8483-4ce5-9b67-8cb160550497,1,45,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,1215849,66,812,1216661,1215915,5.428011004058672e-05,0.000667400368714046,0.9999457198899594,0.999332599631286,0.9996390657475861
8c689128-8483-4ce5-9b67-8cb160550497,1,45,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,1215850,66,811,1216661,1215916,5.4280065399254556e-05,0.0006665784470776987,0.9999457199346008,0.9993334215529223,0.9996394769826402
8c689128-8483-4ce5-9b67-8cb160550497,1,45,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,1215920,397,741,1216661,1216317,0.00032639517494205866,0.0006090439325333844,0.999673604825058,0.9993909560674666,0.9995322604643363
b7e78bf9-30a3-4955-9469-0bbd77310476,1,45,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,1214979,1955,1682,1216661,1216934,0.00160649632601275,0.0013824721923362383,0.9983935036739873,0.9986175278076638,0.9985055031753435
b7e78bf9-30a3-4955-9469-0bbd77310476,1,45,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,1206783,103,9878,1216661,1206886,8.534360328978876e-05,0.008118941923839097,0.9999146563967102,0.9918810580761609,0.9958816561015734
b7e78bf9-30a3-4955-9469-0bbd77310476,1,45,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,1215104,170,1557,1216661,1215274,0.00013988614913180072,0.0012797319877928199,0.9998601138508681,0.9987202680122071,0.9992898658886853
b7e78bf9-30a3-4955-9469-0bbd77310476,1,45,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,1215105,169,1556,1216661,1215274,0.00013906328943102543,0.0012789100661564725,0.999860936710569,0.9987210899338436,0.9992906882790865
b7e78bf9-30a3-4955-9469-0bbd77310476,1,45,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,1215152,687,1509,1216661,1215839,0.0005650419175565186,0.0012402797492481472,0.9994349580824435,0.9987597202507519,0.9990972250770812
9442e6ea-8033-44b2-b0f3-91470348a7f0,1,45,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,1214576,3156,2085,1216661,1217732,0.002591703264757763,0.0017137066117842194,0.9974082967352422,0.9982862933882157,0.997847101926435
9442e6ea-8033-44b2-b0f3-91470348a7f0,1,45,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,1204366,108,12295,1216661,1204474,8.966569639527295e-05,0.010105526518890635,0.9999103343036048,0.9898944734811094,0.9948771960258309
9442e6ea-8033-44b2-b0f3-91470348a7f0,1,45,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,1214820,282,1841,1216661,1215102,0.00023207928223309648,0.0015131577325154665,0.9997679207177669,0.9984868422674845,0.999126970843787
9442e6ea-8033-44b2-b0f3-91470348a7f0,1,45,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,1214821,281,1840,1216661,1215102,0.00023125630605496492,0.0015123358108791191,0.9997687436939451,0.9984876641891208,0.9991277932923561
9442e6ea-8033-44b2-b0f3-91470348a7f0,1,45,0.006930104080448791,0.006924673097025652,0.0075,pamld_u,multiplex,1214849,1125,1812,1216661,1215974,0.0009251842555844122,0.0014893220050613935,0.9990748157444156,0.9985106779949386,0.9987926672106585
156d68c8-abcd-439a-a387-71b3708652ff,1,45,0.009601136452099902,0.009597217109966756,0.01,deml,multiplex,1214184,4973,2477,1216661,1219157,0.004079048063538987,0.0020358998932323794,0.995920951936461,0.9979641001067676,0.9969414792073957
156d68c8-abcd-439a-a387-71b3708652ff,1,45,0.009601136452099902,0.009597217109966756,0.01,mdd,multiplex,1200939,111,15722,1216661,1201050,9.24191332583989e-05,0.012922251966652995,0.9999075808667416,0.987077748033347,0.9934512437590761
156d68c8-abcd-439a-a387-71b3708652ff,1,45,0.009601136452099902,0.009597217109966756,0.01,pamld,multiplex,1214546,439,2115,1216661,1214985,0.00036132133318518333,0.0017383642608746397,0.9996386786668148,0.9982616357391254,0.9989496826429505
156d68c8-abcd-439a-a387-71b3708652ff,1,45,0.009601136452099902,0.009597217109966756,0.01,pamld_ap,multiplex,1214543,438,2118,1216661,1214981,0.00036049946460068097,0.0017408300257836817,0.9996395005353993,0.9982591699742163,0.9989488584257057
156d68c8-abcd-439a-a387-71b3708652ff,1,45,0.009601136452099902,0.009597217109966756,0.01,pamld_u,multiplex,1214532,1962,2129,1216661,1216494,0.001612831629255878,0.0017498711637835025,0.9983871683707441,0.9982501288362164,0.9983186439006146
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,1,45,0.013483866722723161,0.013480778520425887,0.0125,deml,multiplex,1213740,7554,2921,1216661,1221294,0.006185242865354288,0.0024008330997706017,0.9938147571346457,0.9975991669002294,0.9957033661408845
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,1,45,0.013483866722723161,0.013480778520425887,0.0125,mdd,multiplex,1195409,106,21252,1216661,1195515,8.866471771579613e-05,0.017467478615653825,0.9999113352822842,0.9825325213843462,0.9911457538753391
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,1,45,0.013483866722723161,0.013480778520425887,0.0125,pamld,multiplex,1214132,661,2529,1216661,1214793,0.0005441256246949068,0.0020786398183224417,0.9994558743753051,0.9979213601816775,0.9986880278220358
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,1,45,0.013483866722723161,0.013480778520425887,0.0125,pamld_ap,multiplex,1214132,657,2529,1216661,1214789,0.000540834663468306,0.0020786398183224417,0.9994591653365317,0.9979213601816775,0.9986896707725843
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,1,45,0.013483866722723161,0.013480778520425887,0.0125,pamld_u,multiplex,1214177,3632,2484,1216661,1217809,0.002982405286871751,0.002041653344686811,0.9970175947131282,0.9979583466553132,0.9974877488734714
a362969d-fe30-497a-a2ec-42bc0119f398,1,45,0.016095562080487544,0.016079213918012623,0.016,deml,multiplex,1213479,9848,3182,1216661,1223327,0.008050177916452428,0.0026153546468572595,0.9919498220835475,0.9973846453531428,0.9946598098023433
a362969d-fe30-497a-a2ec-42bc0119f398,1,45,0.016095562080487544,0.016079213918012623,0.016,mdd,multiplex,1191129,108,25532,1216661,1191237,9.066205969089274e-05,0.020985303219220472,0.9999093379403091,0.9790146967807796,0.9893517084195427
a362969d-fe30-497a-a2ec-42bc0119f398,1,45,0.016095562080487544,0.016079213918012623,0.016,pamld,multiplex,1213888,816,2773,1216661,1214704,0.0006717685954767582,0.002279188697591194,0.9993282314045232,0.9977208113024089,0.9985238744491263
a362969d-fe30-497a-a2ec-42bc0119f398,1,45,0.016095562080487544,0.016079213918012623,0.016,pamld_ap,multiplex,1213884,803,2777,1216661,1214687,0.0006610756515876106,0.0022824763841365835,0.9993389243484124,0.9977175236158634,0.9985275657783255
a362969d-fe30-497a-a2ec-42bc0119f398,1,45,0.016095562080487544,0.016079213918012623,0.016,pamld_u,multiplex,1213999,4662,2662,1216661,1218661,0.0038255101295602304,0.0021879553959566387,0.9961744898704398,0.9978120446040434,0.9969925948190834
62bdb0f5-affe-4b31-8b27-f5e96899f37f,1,45,0.019265409548427006,0.019266911744529214,0.02,deml,multiplex,1213189,13444,3472,1216661,1226633,0.010960083415332866,0.00285371192139799,0.9890399165846672,0.9971462880786021,0.9930765597590794
62bdb0f5-affe-4b31-8b27-f5e96899f37f,1,45,0.019265409548427006,0.019266911744529214,0.02,mdd,multiplex,1185554,104,31107,1216661,1185658,8.771500719431742e-05,0.025567516341856934,0.9999122849928057,0.9744324836581431,0.9870079702154461
62bdb0f5-affe-4b31-8b27-f5e96899f37f,1,45,0.019265409548427006,0.019266911744529214,0.02,pamld,multiplex,1213546,1062,3115,1216661,1214608,0.000874356170879823,0.002560285897221987,0.9991256438291202,0.997439714102778,0.9982819671537785
62bdb0f5-affe-4b31-8b27-f5e96899f37f,1,45,0.019265409548427006,0.019266911744529214,0.02,pamld_ap,multiplex,1213538,1037,3123,1216661,1214575,0.0008537965955169504,0.002566861270312766,0.999146203404483,0.9974331387296872,0.9982889361625116
62bdb0f5-affe-4b31-8b27-f5e96899f37f,1,45,0.019265409548427006,0.019266911744529214,0.02,pamld_u,multiplex,1213750,6199,2911,1216661,1219949,0.005081359958490068,0.0023926138834071283,0.99491864004151,0.9976073861165928,0.9962611989608514
b37d56c6-488a-4121-abf6-8b8a2bf82668,1,45,0.023206596030835868,0.02319386749805251,0.025,deml,multiplex,1212779,18635,3882,1216661,1231414,0.015133009694546269,0.0031906997923004023,0.9848669903054538,0.9968093002076996,0.9908021608815091
b37d56c6-488a-4121-abf6-8b8a2bf82668,1,45,0.023206596030835868,0.02319386749805251,0.025,mdd,multiplex,1177132,99,39529,1216661,1177231,8.409564477999644e-05,0.03248974036317429,0.99991590435522,0.9675102596368257,0.9834462039223156
b37d56c6-488a-4121-abf6-8b8a2bf82668,1,45,0.023206596030835868,0.02319386749805251,0.025,pamld,multiplex,1213108,1472,3553,1216661,1214580,0.0012119415765120454,0.0029202875739421253,0.998788058423488,0.9970797124260579,0.9979331543026793
b37d56c6-488a-4121-abf6-8b8a2bf82668,1,45,0.023206596030835868,0.02319386749805251,0.025,pamld_ap,multiplex,1213096,1426,3565,1216661,1214522,0.0011741244703677661,0.0029301506335782934,0.9988258755296322,0.9970698493664217,0.9979470899557953
b37d56c6-488a-4121-abf6-8b8a2bf82668,1,45,0.023206596030835868,0.02319386749805251,0.025,pamld_u,multiplex,1213450,8406,3211,1216661,1221856,0.006879697771259461,0.0026391903743113324,0.9931203022287406,0.9973608096256886,0.9952360389531835
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,1,45,0.034070268592542335,0.03406973105966287,0.031,deml,multiplex,1211123,34312,5538,1216661,1245435,0.02755021337926106,0.0045518020220916095,0.9724497866207389,0.9954481979779084,0.983814603492309
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,1,45,0.034070268592542335,0.03406973105966287,0.031,mdd,multiplex,1149008,109,67653,1216661,1149117,9.485544117787831e-05,0.05560546446380709,0.9999051445588221,0.9443945355361929,0.9713574139247215
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,1,45,0.034070268592542335,0.03406973105966287,0.031,pamld,multiplex,1211640,2933,5021,1216661,1214573,0.002414840441867224,0.004126868536100031,0.9975851595581328,0.9958731314639,0.996728410346351
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,1,45,0.034070268592542335,0.03406973105966287,0.031,pamld_ap,multiplex,1211541,2680,5120,1216661,1214221,0.0022071764530509686,0.004208238778098419,0.997792823546949,0.9957917612219016,0.9967912881003685
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,1,45,0.034070268592542335,0.03406973105966287,0.031,pamld_u,multiplex,1212391,16381,4270,1216661,1228772,0.013331195697818635,0.0035096053872031734,0.9866688043021814,0.9964903946127969,0.991555278758404
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,1,45,0.04153615803193878,0.04154681500776635,0.0375,deml,multiplex,1209659,45955,7002,1216661,1255614,0.036599623769725406,0.005755095297704126,0.9634003762302746,0.9942449047022959,0.9785796482996432
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,1,45,0.04153615803193878,0.04154681500776635,0.0375,mdd,multiplex,1124833,110,91828,1216661,1124943,9.7782732102871e-05,0.07547542002250421,0.9999022172678971,0.9245245799774958,0.960737169905757
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,1,45,0.04153615803193878,0.04154681500776635,0.0375,pamld,multiplex,1210455,4256,6206,1216661,1214711,0.0035037140521490297,0.005100845675171638,0.996496285947851,0.9948991543248283,0.995697079673534
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,1,45,0.04153615803193878,0.04154681500776635,0.0375,pamld_ap,multiplex,1210354,3756,6307,1216661,1214110,0.003093624136198532,0.00518385976044272,0.9969063758638015,0.9948161402395573,0.9958601612410218
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,1,45,0.04153615803193878,0.04154681500776635,0.0375,pamld_u,multiplex,1211476,23378,5185,1216661,1234854,0.01893179274634896,0.004261663684460996,0.9810682072536511,0.995738336315539,0.988348837351597
58020739-79fd-4cab-8f4e-e611a6cfba15,1,45,0.05082324636893082,0.050833909960933954,0.05,deml,multiplex,1207067,60939,9594,1216661,1268006,0.048058920856841374,0.007885516179116451,0.9519410791431586,0.9921144838208835,0.9716126949808567
58020739-79fd-4cab-8f4e-e611a6cfba15,1,45,0.05082324636893082,0.050833909960933954,0.05,mdd,multiplex,1091486,118,125175,1216661,1091604,0.0001080978083627396,0.10288404082977921,0.9998919021916373,0.8971159591702208,0.9457198371937364
58020739-79fd-4cab-8f4e-e611a6cfba15,1,45,0.05082324636893082,0.050833909960933954,0.05,pamld,multiplex,1208026,6187,8635,1216661,1214213,0.005095481600015813,0.007097293329859345,0.9949045183999842,0.9929027066701407,0.9939026045776128
58020739-79fd-4cab-8f4e-e611a6cfba15,1,45,0.05082324636893082,0.050833909960933954,0.05,pamld_ap,multiplex,1207770,5183,8891,1216661,1212953,0.004273042731251747,0.0073077052687642655,0.9957269572687483,0.9926922947312358,0.9942073102970267
58020739-79fd-4cab-8f4e-e611a6cfba15,1,45,0.05082324636893082,0.050833909960933954,0.05,pamld_u,multiplex,1209801,31348,6860,1216661,1241149,0.025257241475439292,0.005638382425342803,0.9747427585245607,0.9943616175746572,0.984454453354816
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,1,45,0.062074054879668,0.062081469873390846,0.0625,deml,multiplex,1202516,78512,14145,1216661,1281028,0.06128827785185023,0.011626081546133229,0.9387117221481498,0.9883739184538668,0.9629029074476446
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,1,45,0.062074054879668,0.062081469873390846,0.0625,mdd,multiplex,1046494,111,170167,1216661,1046605,0.00010605720400724246,0.13986393909231906,0.9998939427959928,0.8601360609076809,0.9247644775293756
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,1,45,0.062074054879668,0.062081469873390846,0.0625,pamld,multiplex,1203803,8862,12858,1216661,1212665,0.007307871506145556,0.010568268400154193,0.9926921284938545,0.9894317315998458,0.991059248532309
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,1,45,0.062074054879668,0.062081469873390846,0.0625,pamld_ap,multiplex,1203418,6866,13243,1216661,1210284,0.00567304863982338,0.010884708230147921,0.9943269513601766,0.9891152917698521,0.9917142745303251
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,1,45,0.062074054879668,0.062081469873390846,0.0625,pamld_u,multiplex,1206839,39548,9822,1216661,1246387,0.031730112717799526,0.008072914312203645,0.9682698872822004,0.9919270856877963,0.9799557296487929
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,1,45,0.07520796206119236,0.07520542584097598,0.075,deml,multiplex,1194598,98078,22063,1216661,1292676,0.0758720669371134,0.018134057062731523,0.9241279330628867,0.9818659429372685,0.9521224132111391
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,1,45,0.07520796206119236,0.07520542584097598,0.075,mdd,multiplex,989741,123,226920,1216661,989864,0.00012425949423355126,0.18651045771994007,0.9998757405057664,0.81348954228006,0.8971038170879551
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,1,45,0.07520796206119236,0.07520542584097598,0.075,pamld,multiplex,1195489,13035,21172,1216661,1208524,0.010785884268744352,0.017401724884746037,0.9892141157312556,0.982598275115254,0.9858950966627288
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,1,45,0.07520796206119236,0.07520542584097598,0.075,pamld_ap,multiplex,1194791,9007,21870,1216661,1203798,0.0074821523212366195,0.01797542618691649,0.9925178476787634,0.9820245738130835,0.9872433286413859
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,1,45,0.07520796206119236,0.07520542584097598,0.075,pamld_u,multiplex,1201361,47924,15300,1216661,1249285,0.038361142573552075,0.012575401036114415,0.961638857426448,0.9874245989638856,0.9743611579491198
a11ae384-a142-4f33-a129-eda212675e2a,1,45,0.10880495881837887,0.10878126566542042,0.1,deml,multiplex,1154164,134359,62497,1216661,1288523,0.10427365285679806,0.051367636506800166,0.895726347143202,0.9486323634931998,0.9214205423633552
a11ae384-a142-4f33-a129-eda212675e2a,1,45,0.10880495881837887,0.10878126566542042,0.1,mdd,multiplex,837179,129,379482,1216661,837308,0.00015406517076153577,0.3119044664043641,0.9998459348292384,0.6880955335956359,0.8151817286434216
a11ae384-a142-4f33-a129-eda212675e2a,1,45,0.10880495881837887,0.10878126566542042,0.1,pamld,multiplex,1148252,20718,68409,1216661,1168970,0.017723294866420866,0.056226837220885686,0.9822767051335791,0.9437731627791143,0.9626400730037461
a11ae384-a142-4f33-a129-eda212675e2a,1,45,0.10880495881837887,0.10878126566542042,0.1,pamld_ap,multiplex,1146715,12512,69946,1216661,1159227,0.010793399394596571,0.05749013077595156,0.9892066006054034,0.9425098692240484,0.965293818563838
a11ae384-a142-4f33-a129-eda212675e2a,1,45,0.10880495881837887,0.10878126566542042,0.1,pamld_u,multiplex,1169794,53118,46867,1216661,1222912,0.04343566830646849,0.038521001330691126,0.9565643316935315,0.9614789986693089,0.9590153686731244
44eb6f63-6f19-47d2-acce-67f2e59395bf,1,45,0.13099360530178397,0.13098051267870198,0.125,deml,multiplex,1110000,153151,106661,1216661,1263151,0.12124520346340224,0.08766698365444442,0.8787547965365977,0.9123330163455556,0.8952291544681613
44eb6f63-6f19-47d2-acce-67f2e59395bf,1,45,0.13099360530178397,0.13098051267870198,0.125,mdd,multiplex,735328,165,481333,1216661,735493,0.00022433932070053692,0.3956180069879778,0.9997756606792995,0.6043819930120222,0.7533504016588854
44eb6f63-6f19-47d2-acce-67f2e59395bf,1,45,0.13099360530178397,0.13098051267870198,0.125,pamld,multiplex,1090963,18440,125698,1216661,1109403,0.016621552312369805,0.10331390584558887,0.9833784476876302,0.8966860941544111,0.9380335192840781
44eb6f63-6f19-47d2-acce-67f2e59395bf,1,45,0.13099360530178397,0.13098051267870198,0.125,pamld_ap,multiplex,1089251,12479,127410,1216661,1101730,0.011326731594855364,0.10472103568701553,0.9886732684051447,0.8952789643129845,0.9396611701822515
44eb6f63-6f19-47d2-acce-67f2e59395bf,1,45,0.13099360530178397,0.13098051267870198,0.125,pamld_u,multiplex,1129397,45848,87264,1216661,1175245,0.0390114401677948,0.07172416967421492,0.9609885598322052,0.9282758303257851,0.9443489836139046
1a0d8c5d-3a1b-48ec-894a-12888c735955,1,45,0.1582891376823743,0.15830620217848237,0.15,deml,multiplex,1036609,175601,180052,1216661,1212210,0.14486021398932528,0.1479886344676126,0.8551397860106748,0.8520113655323874,0.8535727092958005
1a0d8c5d-3a1b-48ec-894a-12888c735955,1,45,0.1582891376823743,0.15830620217848237,0.15,mdd,multiplex,614147,202,602514,1216661,614349,0.0003288033349122404,0.49521929280218563,0.9996711966650877,0.5047807071978143,0.6708286683305935
1a0d8c5d-3a1b-48ec-894a-12888c735955,1,45,0.1582891376823743,0.15830620217848237,0.15,pamld,multiplex,991005,12941,225656,1216661,1003946,0.012890135525217492,0.18547154877159702,0.9871098644747826,0.814528451228403,0.8925532523314572
1a0d8c5d-3a1b-48ec-894a-12888c735955,1,45,0.1582891376823743,0.15830620217848237,0.15,pamld_ap,multiplex,989902,10770,226759,1216661,1000672,0.010762767420293563,0.18637812833648815,0.9892372325797064,0.8136218716635119,0.892876261707195
1a0d8c5d-3a1b-48ec-894a-12888c735955,1,45,0.1582891376823743,0.15830620217848237,0.15,pamld_u,multiplex,1056407,34162,160254,1216661,1090569,0.03132493221428447,0.1317162299112078,0.9686750677857155,0.8682837700887922,0.9157361858158918
