SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
1	1312	8183808	3221310
1	1313	8183808	3239653
1	1314	8183808	3298174
1	1315	8183808	3258790
1	1316	8183808	3278414
1	1317	8183808	3252600
1	1318	8183808	3237721
1	1319	8183808	3221735
1	1320	8183808	3222824
1	1321	8183808	3222135
1	1322	8183808	3232156
1	1323	8183808	3242869
1	1324	8183808	3250958
1	1325	8183808	3240555
1	1326	8183808	3234734
1	1327	8183808	3218348
1	1328	8183808	3231277
1	1329	8183808	3247633
1	1330	8183808	3277047
1	1331	8183808	3257761
1	1332	8183808	3266467
1	1333	8183808	3249023
1	1334	8183808	3251325
1	1335	8183808	3224701
1	1336	8183808	3171090
1	1337	8183808	3166721
1	1338	8183808	3169173
1	1339	8183808	3177190
1	1340	8183808	3171285
1	1341	8183808	3188839
1	1342	8183808	3178965
1	1343	8183808	3163257
1	1344	8183808	3160465
1	1345	8183808	3159310
1	1346	8183808	3167612
1	1347	8183808	3156949
1	1348	8183808	3152528
1	1349	8183808	3148065
1	1350	8183808	3147561
1	1351	8183808	3148682
1	1352	8183808	3162272
1	1353	8183808	3170709
1	1354	8183808	3176432
1	1355	8183808	3188433
1	1356	8183808	3202823
1	1357	8183808	3202968
1	1358	8183808	3219105
1	1359	8183808	3217979
1	1360	8183808	3207314
1	1361	8183808	3214919
1	1362	8183808	3213044
1	1363	8183808	3205960
1	1364	8183808	3199081
1	1365	8183808	3189580
1	1366	8183808	3183660
1	1367	8183808	3197691
1	1368	8183808	3186312
1	1369	8183808	3186013
1	1370	8183808	3172464
1	1371	8183808	3167101
1	1372	8183808	3173503
1	1373	8183808	3197507
1	1374	8183808	3184885
1	1375	8183808	3191652
1	1376	8183808	3178040
1	1377	8183808	3186339
1	1378	8183808	3184689
1	1401	8183808	3170621
1	1402	8183808	3160517
1	1403	8183808	3169281
1	1404	8183808	3177518
1	1405	8183808	3174319
1	1406	8183808	3179635
1	1407	8183808	3177751
1	1408	8183808	3231264
1	1409	8183808	3218448
1	1410	8183808	3240682
1	1411	8183808	3251661
1	1412	8183808	3235530
1	1413	8183808	3237187
1	1414	8183808	3271527
1	1415	8183808	3269015
1	1416	8183808	3233122
1	1417	8183808	3243933
1	1418	8183808	3231195
1	1419	8183808	3189544
1	1420	8183808	3180442
1	1421	8183808	3184980
1	1422	8183808	3204416
1	1423	8183808	3219755
1	1424	8183808	3217696
1	1425	8183808	3214644
1	1426	8183808	3217727
1	1427	8183808	3227550
1	1428	8183808	3241453
1	1429	8183808	3275673
1	1430	8183808	3255628
1	1431	8183808	3249656
1	1432	8183808	3225377
1	1433	8183808	3233442
1	1434	8183808	3219871
1	1435	8183808	3180483
1	1436	8183808	3191973
1	1437	8183808	3178543
1	1438	8183808	3181804
1	1439	8183808	3176014
1	1440	8183808	3174408
1	1441	8183808	3177047
1	1442	8183808	3179746
1	1443	8183808	3168952
1	1444	8183808	3150186
1	1445	8183808	3149148
1	1446	8183808	3157080
1	1447	8183808	3154776
1	1448	8183808	3148175
1	1449	8183808	3132069
1	1450	8183808	3137655
1	1451	8183808	3149766
1	1452	8183808	3166920
1	1453	8183808	3183650
1	1454	8183808	3177936
1	1455	8183808	3151209
1	1456	8183808	3156761
1	1457	8183808	3179297
1	1458	8183808	3183665
1	1459	8183808	3183082
1	1460	8183808	3189328
1	1461	8183808	3183818
1	1462	8183808	3193257
1	1463	8183808	3197546
1	1464	8183808	3190494
1	1465	8183808	3173596
1	1466	8183808	3172943
1	1467	8183808	3177072
1	1468	8183808	3167844
1	1469	8183808	3144250
1	1470	8183808	3137977
1	1471	8183808	3134753
1	1472	8183808	3143672
1	1473	8183808	3151396
1	1474	8183808	3168232
1	1475	8183808	3156043
1	1476	8183808	3154012
1	1477	8183808	3157771
1	1478	8183808	3158481
1	1501	8183808	3125687
1	1502	8183808	3090371
1	1503	8183808	3089018
1	1504	8183808	3100538
1	1505	8183808	3113666
1	1506	8183808	3112139
1	1507	8183808	3121673
1	1508	8183808	3122793
1	1509	8183808	3151628
1	1510	8183808	3151821
1	1511	8183808	3169784
1	1512	8183808	3158129
1	1513	8183808	3156165
1	1514	8183808	3164986
1	1515	8183808	3188487
1	1516	8183808	3150910
1	1517	8183808	3172280
1	1518	8183808	3173371
1	1519	8183808	3140810
1	1520	8183808	3136291
1	1521	8183808	3124153
1	1522	8183808	3142499
1	1523	8183808	3143131
1	1524	8183808	3161203
1	1525	8183808	3152085
1	1526	8183808	3157772
1	1527	8183808	3180992
1	1528	8183808	3162360
1	1529	8183808	3144251
1	1530	8183808	3140069
1	1531	8183808	3137308
1	1532	8183808	3122038
1	1533	8183808	3102811
1	1534	8183808	3099903
1	1535	8183808	3095979
1	1536	8183808	3098623
1	1537	8183808	3078313
1	1538	8183808	3087022
1	1539	8183808	3101139
1	1540	8183808	3105521
1	1541	8183808	3102423
1	1542	8183808	3092847
1	1543	8183808	3077929
1	1544	8183808	3075374
1	1545	8183808	3073537
1	1546	8183808	3074820
1	1547	8183808	3078702
1	1548	8183808	3091522
1	1549	8183808	3083911
1	1550	8183808	3069229
1	1551	8183808	3061695
1	1552	8183808	3068647
1	1553	8183808	3069596
1	1554	8183808	3080514
1	1555	8183808	3082084
1	1556	8183808	3094814
1	1557	8183808	3112077
1	1558	8183808	3158562
1	1559	8183808	3130677
1	1560	8183808	3126148
1	1561	8183808	3133477
1	1562	8183808	3147166
1	1563	8183808	3139844
1	1564	8183808	3117371
1	1565	8183808	3125751
1	1566	8183808	3119470
1	1567	8183808	3132046
1	1568	8183808	3118295
1	1569	8183808	3080627
1	1570	8183808	3080236
1	1571	8183808	3074687
1	1572	8183808	3074738
1	1573	8183808	3104004
1	1574	8183808	3102975
1	1575	8183808	3101163
1	1576	8183808	3098406
1	1577	8183808	3097826
1	1578	8183808	3085380
1	1601	8183808	2977026
1	1602	8183808	2965818
1	1603	8183808	2959423
1	1604	8183808	2972865
1	1605	8183808	3000265
1	1606	8183808	2991142
1	1607	8183808	3029784
1	1608	8183808	3044910
1	1609	8183808	3058680
1	1610	8183808	3085701
1	1611	8183808	3080985
1	1612	8183808	3081004
1	1613	8183808	3075110
1	1614	8183808	3087202
1	1615	8183808	3104059
1	1616	8183808	3104597
1	1617	8183808	3099630
1	1618	8183808	3104257
1	1619	8183808	3097300
1	1620	8183808	3090924
1	1621	8183808	3100859
1	1622	8183808	3104923
1	1623	8183808	3125266
1	1624	8183808	3126113
1	1625	8183808	3132279
1	1626	8183808	3133971
1	1627	8183808	3121761
1	1628	8183808	3114459
1	1629	8183808	3125486
1	1630	8183808	3124905
1	1631	8183808	3122545
1	1632	8183808	3102633
1	1633	8183808	3082543
1	1634	8183808	3086907
1	1635	8183808	3101607
1	1636	8183808	3102490
1	1637	8183808	3101564
1	1638	8183808	3076924
1	1639	8183808	3098432
1	1640	8183808	3090389
1	1641	8183808	3103300
1	1642	8183808	3101829
1	1643	8183808	3087567
1	1644	8183808	3085556
1	1645	8183808	3081234
1	1646	8183808	3076646
1	1647	8183808	3091098
1	1648	8183808	3105942
1	1649	8183808	3091549
1	1650	8183808	3082995
1	1651	8183808	3084902
1	1652	8183808	3091965
1	1653	8183808	3094089
1	1654	8183808	3093219
1	1655	8183808	3094170
1	1656	8183808	3092519
1	1657	8183808	3089941
1	1658	8183808	3129148
1	1659	8183808	3144120
1	1660	8183808	3138133
1	1661	8183808	3131365
1	1662	8183808	3123131
1	1663	8183808	3123464
1	1664	8183808	3138102
1	1665	8183808	3131274
1	1666	8183808	3132077
1	1667	8183808	3131346
1	1668	8183808	3123687
1	1669	8183808	3118166
1	1670	8183808	3114919
1	1671	8183808	3121170
1	1672	8183808	3123261
1	1673	8183808	3133553
1	1674	8183808	3128379
1	1675	8183808	3126557
1	1676	8183808	3120075
1	1677	8183808	3131114
1	1678	8183808	3127388
1	2101	8183808	2924189
1	2102	8183808	2916311
1	2103	8183808	2921526
1	2104	8183808	2932463
1	2105	8183808	2948412
1	2106	8183808	2946882
1	2107	8183808	2944919
1	2108	8183808	2972952
1	2109	8183808	2991151
1	2110	8183808	2969459
1	2111	8183808	2958485
1	2112	8183808	2961809
1	2113	8183808	2965498
1	2114	8183808	2979563
1	2115	8183808	2983039
1	2116	8183808	2990136
1	2117	8183808	2990139
1	2118	8183808	2992624
1	2119	8183808	2992464
1	2120	8183808	3006225
1	2121	8183808	2998775
1	2122	8183808	2991722
1	2123	8183808	2988712
1	2124	8183808	2989492
1	2125	8183808	2995172
1	2126	8183808	2988069
1	2127	8183808	2971817
1	2128	8183808	2971285
1	2129	8183808	2984872
1	2130	8183808	2991383
1	2131	8183808	2988474
1	2132	8183808	2993297
1	2133	8183808	2995102
1	2134	8183808	2987545
1	2135	8183808	2978684
1	2136	8183808	2974166
1	2137	8183808	2959835
1	2138	8183808	2959811
1	2139	8183808	2972334
1	2140	8183808	2951577
1	2141	8183808	2936713
1	2142	8183808	2951402
1	2143	8183808	2950854
1	2144	8183808	2934095
1	2145	8183808	2923997
1	2146	8183808	2914015
1	2147	8183808	2929765
1	2148	8183808	2927037
1	2149	8183808	2933535
1	2150	8183808	2921096
1	2151	8183808	2905144
1	2152	8183808	2912480
1	2153	8183808	2933736
1	2154	8183808	2894631
1	2155	8183808	2930874
1	2156	8183808	2945723
1	2157	8183808	2939543
1	2158	8183808	2936713
1	2159	8183808	2945481
1	2160	8183808	2933480
1	2161	8183808	2953886
1	2162	8183808	2949416
1	2163	8183808	2966617
1	2164	8183808	2949416
1	2165	8183808	2945407
1	2166	8183808	2952116
1	2167	8183808	2926086
1	2168	8183808	2959807
1	2169	8183808	2962764
1	2170	8183808	2960202
1	2171	8183808	2980633
1	2172	8183808	2997452
1	2173	8183808	2981950
1	2174	8183808	3000818
1	2175	8183808	2958194
1	2176	8183808	2976784
1	2177	8183808	2975541
1	2178	8183808	2962992
1	2201	8183808	3052658
1	2202	8183808	3062970
1	2203	8183808	3068830
1	2204	8183808	3064140
1	2205	8183808	3083999
1	2206	8183808	3070918
1	2207	8183808	3082729
1	2208	8183808	3095026
1	2209	8183808	3087023
1	2210	8183808	3080932
1	2211	8183808	3080820
1	2212	8183808	3088606
1	2213	8183808	3105809
1	2214	8183808	3120175
1	2215	8183808	3116616
1	2216	8183808	3120137
1	2217	8183808	3102384
1	2218	8183808	3099609
1	2219	8183808	3100317
1	2220	8183808	3102036
1	2221	8183808	3092194
1	2222	8183808	3096992
1	2223	8183808	3104372
1	2224	8183808	3103002
1	2225	8183808	3100129
1	2226	8183808	3097924
1	2227	8183808	3098490
1	2228	8183808	3097372
1	2229	8183808	3108067
1	2230	8183808	3120162
1	2231	8183808	3040673
1	2232	8183808	3084849
1	2233	8183808	3094358
1	2234	8183808	3097662
1	2235	8183808	3093644
1	2236	8183808	3078478
1	2237	8183808	3074651
1	2238	8183808	3069559
1	2239	8183808	3066533
1	2240	8183808	3051453
1	2241	8183808	3054881
1	2242	8183808	3050492
1	2243	8183808	3053734
1	2244	8183808	3030196
1	2245	8183808	3002259
1	2246	8183808	2998839
1	2247	8183808	3031628
1	2248	8183808	3022863
1	2249	8183808	3028648
1	2250	8183808	3016276
1	2251	8183808	3013281
1	2252	8183808	3028433
1	2253	8183808	3019727
1	2254	8183808	3019817
1	2255	8183808	3029571
1	2256	8183808	3040697
1	2257	8183808	3038026
1	2258	8183808	3026406
1	2259	8183808	3015714
1	2260	8183808	3029588
1	2261	8183808	3031615
1	2262	8183808	3043187
1	2263	8183808	3042558
1	2264	8183808	3014329
1	2265	8183808	3027176
1	2266	8183808	3031287
1	2267	8183808	3026392
1	2268	8183808	3031893
1	2269	8183808	3032806
1	2270	8183808	3022903
1	2271	8183808	3033852
1	2272	8183808	3018561
1	2273	8183808	3026412
1	2274	8183808	3028849
1	2275	8183808	3019796
1	2276	8183808	3015227
1	2277	8183808	3015579
1	2278	8183808	3007697
1	2301	8183808	3079993
1	2302	8183808	3074327
1	2303	8183808	3078720
1	2304	8183808	3081858
1	2305	8183808	3102684
1	2306	8183808	3103688
1	2307	8183808	3127805
1	2308	8183808	3124386
1	2309	8183808	3126121
1	2310	8183808	3140628
1	2311	8183808	3124112
1	2312	8183808	3135905
1	2313	8183808	3138101
1	2314	8183808	3151288
1	2315	8183808	3150164
1	2316	8183808	3149213
1	2317	8183808	3148364
1	2318	8183808	3143558
1	2319	8183808	3144937
1	2320	8183808	3150921
1	2321	8183808	3144327
1	2322	8183808	3145763
1	2323	8183808	3148247
1	2324	8183808	3154465
1	2325	8183808	3151456
1	2326	8183808	3136993
1	2327	8183808	3152877
1	2328	8183808	3149539
1	2329	8183808	3151966
1	2330	8183808	3160383
1	2331	8183808	3153007
1	2332	8183808	3146084
1	2333	8183808	3136408
1	2334	8183808	3141581
1	2335	8183808	3134116
1	2336	8183808	3123411
1	2337	8183808	3117441
1	2338	8183808	3112846
1	2339	8183808	3118641
1	2340	8183808	3106425
1	2341	8183808	3113103
1	2342	8183808	3121004
1	2343	8183808	3101197
1	2344	8183808	3087361
1	2345	8183808	3037816
1	2346	8183808	3059981
1	2347	8183808	3069763
1	2348	8183808	3049657
1	2349	8183808	3087375
1	2350	8183808	3082901
1	2351	8183808	3071572
1	2352	8183808	3071498
1	2353	8183808	3086201
1	2354	8183808	3077031
1	2355	8183808	3063761
1	2356	8183808	3074164
1	2357	8183808	3058740
1	2358	8183808	3054642
1	2359	8183808	3071984
1	2360	8183808	3053599
1	2361	8183808	3065078
1	2362	8183808	3062449
1	2363	8183808	3067347
1	2364	8183808	3056063
1	2365	8183808	3044624
1	2366	8183808	3050175
1	2367	8183808	3045303
1	2368	8183808	3055608
1	2369	8183808	3042743
1	2370	8183808	3042511
1	2371	8183808	3041177
1	2372	8183808	3043944
1	2373	8183808	3059163
1	2374	8183808	3054176
1	2375	8183808	3054242
1	2376	8183808	3056646
1	2377	8183808	3047414
1	2378	8183808	3044316
1	2401	8183808	3065097
1	2402	8183808	3072616
1	2403	8183808	3086264
1	2404	8183808	3081441
1	2405	8183808	3091178
1	2406	8183808	3086438
1	2407	8183808	3099044
1	2408	8183808	3137790
1	2409	8183808	3121413
1	2410	8183808	3137578
1	2411	8183808	3130943
1	2412	8183808	3125379
1	2413	8183808	3129866
1	2414	8183808	3141963
1	2415	8183808	3144890
1	2416	8183808	3130720
1	2417	8183808	3132911
1	2418	8183808	3128257
1	2419	8183808	3128811
1	2420	8183808	3118114
1	2421	8183808	3131032
1	2422	8183808	3130906
1	2423	8183808	3113759
1	2424	8183808	3142013
1	2425	8183808	3143803
1	2426	8183808	3143154
1	2427	8183808	3130420
1	2428	8183808	3136779
1	2429	8183808	3148702
1	2430	8183808	3139284
1	2431	8183808	3142926
1	2432	8183808	3127198
1	2433	8183808	3117204
1	2434	8183808	3111659
1	2435	8183808	3125729
1	2436	8183808	3117071
1	2437	8183808	3107269
1	2438	8183808	3105668
1	2439	8183808	3106858
1	2440	8183808	3102734
1	2441	8183808	3101930
1	2442	8183808	3094717
1	2443	8183808	3091392
1	2444	8183808	3079072
1	2445	8183808	3069525
1	2446	8183808	3056554
1	2447	8183808	3043186
1	2448	8183808	3039153
1	2449	8183808	3069188
1	2450	8183808	3062094
1	2451	8183808	3090062
1	2452	8183808	3097456
1	2453	8183808	3100116
1	2454	8183808	3091727
1	2455	8183808	3068942
1	2456	8183808	3060317
1	2457	8183808	3073393
1	2458	8183808	3060168
1	2459	8183808	3066870
1	2460	8183808	3054623
1	2461	8183808	3054482
1	2462	8183808	3058580
1	2463	8183808	3059919
1	2464	8183808	3052410
1	2465	8183808	3041536
1	2466	8183808	3044505
1	2467	8183808	3056709
1	2468	8183808	3042136
1	2469	8183808	3050083
1	2470	8183808	3035764
1	2471	8183808	3036732
1	2472	8183808	3032897
1	2473	8183808	3038795
1	2474	8183808	3033018
1	2475	8183808	3026356
1	2476	8183808	3031180
1	2477	8183808	3026961
1	2478	8183808	3027628
1	2501	8183808	3030968
1	2502	8183808	3034583
1	2503	8183808	3028591
1	2504	8183808	3036347
1	2505	8183808	3044077
1	2506	8183808	3053415
1	2507	8183808	3036909
1	2508	8183808	3059118
1	2509	8183808	3065062
1	2510	8183808	3077837
1	2511	8183808	3077388
1	2512	8183808	3066873
1	2513	8183808	3072283
1	2514	8183808	3083833
1	2515	8183808	3091741
1	2516	8183808	3083880
1	2517	8183808	3094231
1	2518	8183808	3091187
1	2519	8183808	3088693
1	2520	8183808	3087099
1	2521	8183808	3085517
1	2522	8183808	3083995
1	2523	8183808	3091034
1	2524	8183808	3096539
1	2525	8183808	3092136
1	2526	8183808	3098584
1	2527	8183808	3095045
1	2528	8183808	3095798
1	2529	8183808	3072163
1	2530	8183808	3087355
1	2531	8183808	3079818
1	2532	8183808	3066113
1	2533	8183808	3068658
1	2534	8183808	3054938
1	2535	8183808	3045299
1	2536	8183808	3050099
1	2537	8183808	3054333
1	2538	8183808	3065343
1	2539	8183808	3048144
1	2540	8183808	3046880
1	2541	8183808	3048760
1	2542	8183808	3048801
1	2543	8183808	3043724
1	2544	8183808	3034017
1	2545	8183808	3037318
1	2546	8183808	3008232
1	2547	8183808	3026368
1	2548	8183808	2994688
1	2549	8183808	3004938
1	2550	8183808	3025747
1	2551	8183808	3015348
1	2552	8183808	3013615
1	2553	8183808	3026294
1	2554	8183808	3033282
1	2555	8183808	3032471
1	2556	8183808	3028351
1	2557	8183808	3029061
1	2558	8183808	3032053
1	2559	8183808	3032000
1	2560	8183808	3019566
1	2561	8183808	3024835
1	2562	8183808	3027526
1	2563	8183808	3026224
1	2564	8183808	2997867
1	2565	8183808	3001955
1	2566	8183808	3002969
1	2567	8183808	3012821
1	2568	8183808	3000545
1	2569	8183808	2999438
1	2570	8183808	2995319
1	2571	8183808	2868800
1	2572	8183808	2993270
1	2573	8183808	2991230
1	2574	8183808	2994236
1	2575	8183808	2994363
1	2576	8183808	2995910
1	2577	8183808	2993432
1	2578	8183808	2975209
1	2601	8183808	2925477
1	2602	8183808	2857434
1	2603	8183808	2937423
1	2604	8183808	2949733
1	2605	8183808	2964393
1	2606	8183808	2974211
1	2607	8183808	2987525
1	2608	8183808	3002358
1	2609	8183808	3022701
1	2610	8183808	3021776
1	2611	8183808	3021540
1	2612	8183808	3020403
1	2613	8183808	3023721
1	2614	8183808	3027703
1	2615	8183808	3047851
1	2616	8183808	3034918
1	2617	8183808	3042103
1	2618	8183808	3044049
1	2619	8183808	3050628
1	2620	8183808	3066137
1	2621	8183808	3058479
1	2622	8183808	3054565
1	2623	8183808	3045905
1	2624	8183808	3046085
1	2625	8183808	3059058
1	2626	8183808	3063118
1	2627	8183808	3056265
1	2628	8183808	3054544
1	2629	8183808	3056525
1	2630	8183808	3056680
1	2631	8183808	3057791
1	2632	8183808	3051824
1	2633	8183808	3033878
1	2634	8183808	3042480
1	2635	8183808	3047580
1	2636	8183808	3048891
1	2637	8183808	3045785
1	2638	8183808	3034407
1	2639	8183808	3044619
1	2640	8183808	3039196
1	2641	8183808	3040048
1	2642	8183808	3036929
1	2643	8183808	3037564
1	2644	8183808	3036609
1	2645	8183808	3034487
1	2646	8183808	3034083
1	2647	8183808	3033652
1	2648	8183808	3017720
1	2649	8183808	3014432
1	2650	8183808	3027895
1	2651	8183808	3033261
1	2652	8183808	3030222
1	2653	8183808	3031871
1	2654	8183808	3033345
1	2655	8183808	3037806
1	2656	8183808	3025256
1	2657	8183808	3024157
1	2658	8183808	3036387
1	2659	8183808	3036894
1	2660	8183808	3036753
1	2661	8183808	3039210
1	2662	8183808	2957345
1	2663	8183808	3028611
1	2664	8183808	3027817
1	2665	8183808	3019297
1	2666	8183808	3023077
1	2667	8183808	3019943
1	2668	8183808	3015197
1	2669	8183808	3021234
1	2670	8183808	3020441
1	2671	8183808	2987812
1	2672	8183808	3012884
1	2673	8183808	3012331
1	2674	8183808	3019043
1	2675	8183808	3021345
1	2676	8183808	3016126
1	2677	8183808	3012691
1	2678	8183808	3005984
